id,color,category,price,rating,base_discount,net_price
P0580,1,5,2499,7.5,0.5,1249.5
P0581,5,4,1299,9.0,0.6,779.4
P0582,3,5,599,4.4,0.5,299.5
P0583,2,5,299,3.0,0.5,149.5
P0584,3,1,2799,10.9,0.8,2239.2000000000003
P0585,5,2,2199,7.3,0.75,1649.25
P0586,1,3,2399,3.0,0.7,1679.3
P0587,2,5,1699,10.6,0.5,849.5
P0588,5,1,899,11.0,0.8,719.2
P0589,4,4,2999,2.6,0.6,1799.3999999999999
P0590,3,3,1299,1.1,0.7,909.3
P0591,3,2,999,8.6,0.75,749.25
P0592,1,4,1099,8.1,0.6,659.4
P0593,3,2,2999,9.2,0.75,2249.25
P0594,3,4,1399,6.9,0.6,839.4
P0595,4,4,599,6.6,0.6,359.4
P0596,5,3,1899,4.5,0.7,1329.3
P0597,3,2,1199,4.8,0.75,899.25
P0598,4,3,2799,10.0,0.7,1959.3
P0599,3,3,2899,4.7,0.7,2029.3
P0600,5,4,2799,9.8,0.6,1679.3999999999999
P0601,1,3,1099,6.1,0.7,769.3
P0602,4,4,2499,8.3,0.6,1499.3999999999999
P0603,5,5,899,9.1,0.5,449.5
P0604,3,3,2799,4.2,0.7,1959.3
P0605,4,1,199,8.6,0.8,159.20000000000002
P0606,5,1,599,1.3,0.8,479.20000000000005
P0607,4,1,999,5.3,0.8,799.2
P0608,2,3,299,3.6,0.7,209.29999999999998
P0609,4,3,1899,8.9,0.7,1329.3
P0610,2,5,2499,10.8,0.5,1249.5
P0611,3,3,2099,3.3,0.7,1469.3
P0612,4,4,2899,10.1,0.6,1739.3999999999999
P0613,5,2,699,1.3,0.75,524.25
P0614,3,3,1999,4.3,0.7,1399.3
P0615,2,3,1599,2.0,0.7,1119.3
P0616,2,3,1099,10.6,0.7,769.3
P0617,1,2,2099,7.8,0.75,1574.25
P0618,1,3,599,2.0,0.7,419.29999999999995
P0619,1,5,2699,7.3,0.5,1349.5
P0620,3,1,399,2.5,0.8,319.20000000000005
P0621,3,5,1399,9.6,0.5,699.5
P0622,4,5,199,5.3,0.5,99.5
P0623,2,5,1299,3.7,0.5,649.5
P0624,5,4,999,5.6,0.6,599.4
P0625,1,5,1099,9.7,0.5,549.5
P0626,1,1,2699,10.1,0.8,2159.2000000000003
P0627,5,1,2599,5.7,0.8,2079.2000000000003
P0628,3,2,2699,5.2,0.75,2024.25
P0629,5,5,1299,2.4,0.5,649.5
P0630,1,3,2899,1.1,0.7,2029.3
P0631,1,4,1699,8.9,0.6,1019.4
P0632,2,5,2999,3.4,0.5,1499.5
P0633,5,4,1099,7.9,0.6,659.4
P0634,4,4,2599,10.2,0.6,1559.3999999999999
P0635,2,2,199,7.0,0.75,149.25
P0636,5,1,1899,1.9,0.8,1519.2
P0637,5,4,1599,1.3,0.6,959.4
P0638,1,2,1299,8.2,0.75,974.25
P0639,2,2,599,5.6,0.75,449.25
P0640,4,5,2899,10.9,0.5,1449.5
P0641,5,2,699,8.7,0.75,524.25
P0642,2,3,2099,1.2,0.7,1469.3
P0643,4,3,2499,6.0,0.7,1749.3
P0644,2,3,299,6.3,0.7,209.29999999999998
P0645,3,5,2099,6.9,0.5,1049.5
P0646,1,4,2699,4.1,0.6,1619.3999999999999
P0647,1,2,1099,6.0,0.75,824.25
P0648,4,4,99,4.0,0.6,59.4
P0649,5,3,1599,4.7,0.7,1119.3
P0650,4,2,2799,5.3,0.75,2099.25
P0651,1,1,1499,2.0,0.8,1199.2
P0652,5,5,2999,3.2,0.5,1499.5
P0653,4,2,1299,9.7,0.75,974.25
P0654,4,2,2199,8.3,0.75,1649.25
P0655,5,4,2099,5.3,0.6,1259.3999999999999
P0656,2,3,499,3.5,0.7,349.29999999999995
P0657,1,1,699,1.8,0.8,559.2
P0658,1,1,1299,7.0,0.8,1039.2
P0659,1,1,2299,7.0,0.8,1839.2
P0660,1,2,299,1.1,0.75,224.25
P0661,5,3,1299,3.3,0.7,909.3
P0662,5,4,2599,5.7,0.6,1559.3999999999999
P0663,1,3,899,1.5,0.7,629.3
P0664,2,4,1699,9.0,0.6,1019.4
P0665,1,4,899,3.3,0.6,539.4
P0666,3,4,1099,8.0,0.6,659.4
P0667,1,2,399,3.6,0.75,299.25
P0668,2,2,2599,4.4,0.75,1949.25
P0669,1,4,2899,4.3,0.6,1739.3999999999999
P0670,2,4,1899,1.3,0.6,1139.3999999999999
P0671,1,2,99,8.0,0.75,74.25
P0672,3,1,699,6.4,0.8,559.2
P0673,1,3,199,7.0,0.7,139.29999999999998
P0674,4,5,1499,1.9,0.5,749.5
P0675,5,1,2999,2.4,0.8,2399.2000000000003
P0676,5,2,2699,9.2,0.75,2024.25
P0677,3,2,2899,6.1,0.75,2174.25
P0678,4,3,2899,4.6,0.7,2029.3
P0679,3,4,2499,10.9,0.6,1499.3999999999999
P0680,2,3,2999,8.5,0.7,2099.2999999999997
P0681,4,1,2799,6.0,0.8,2239.2000000000003
P0682,2,2,299,6.1,0.75,224.25
P0683,1,2,2399,1.4,0.75,1799.25
P0684,4,3,2999,10.2,0.7,2099.2999999999997
P0685,2,2,399,3.0,0.75,299.25
P0686,4,4,599,8.4,0.6,359.4
P0687,3,5,1699,7.6,0.5,849.5
P0688,5,5,2099,2.9,0.5,1049.5
P0689,5,2,1899,5.5,0.75,1424.25
P0690,4,4,1099,10.8,0.6,659.4
P0691,1,2,2099,4.0,0.75,1574.25
P0692,2,1,1799,6.9,0.8,1439.2
P0693,5,5,399,5.2,0.5,199.5
P0694,5,2,2299,2.1,0.75,1724.25
P0695,1,5,1499,8.7,0.5,749.5
P0696,5,5,1699,7.9,0.5,849.5
P0697,3,3,1899,4.0,0.7,1329.3
P0698,3,5,2299,7.8,0.5,1149.5
P0699,2,1,1099,7.1,0.8,879.2
P0700,1,3,1499,7.3,0.7,1049.3
P0701,4,4,699,1.9,0.6,419.4
P0702,4,1,2099,9.7,0.8,1679.2
P0703,1,1,2099,6.7,0.8,1679.2
P0704,4,2,1699,5.9,0.75,1274.25
P0705,1,2,2199,8.8,0.75,1649.25
P0706,2,2,1599,1.9,0.75,1199.25
P0707,5,5,2699,1.1,0.5,1349.5
P0708,4,4,899,2.8,0.6,539.4
P0709,1,3,1299,1.1,0.7,909.3
P0710,3,4,299,10.3,0.6,179.4
P0711,4,1,1299,10.6,0.8,1039.2
P0712,5,2,2399,5.8,0.75,1799.25
P0713,2,2,1899,3.5,0.75,1424.25
P0714,4,2,299,8.0,0.75,224.25
P0715,5,3,1499,3.4,0.7,1049.3
P0716,2,1,699,3.1,0.8,559.2
P0717,2,1,1599,9.6,0.8,1279.2
P0718,4,1,2799,9.8,0.8,2239.2000000000003
P0719,5,3,2999,1.5,0.7,2099.2999999999997
P0720,2,3,1399,6.3,0.7,979.3
P0721,5,3,399,6.0,0.7,279.29999999999995
P0722,4,2,399,10.6,0.75,299.25
P0723,3,3,99,10.5,0.7,69.3
P0724,2,1,299,3.4,0.8,239.20000000000002
P0725,2,1,2099,8.1,0.8,1679.2
P0726,2,5,2099,8.0,0.5,1049.5
P0727,3,5,99,9.1,0.5,49.5
P0728,4,1,2599,9.6,0.8,2079.2000000000003
P0729,2,4,2399,6.8,0.6,1439.3999999999999
P0730,5,1,299,8.0,0.8,239.20000000000002
P0731,5,4,699,1.8,0.6,419.4
P0732,3,1,2999,8.0,0.8,2399.2000000000003
P0733,5,5,2599,8.8,0.5,1299.5
P0734,4,2,1399,9.1,0.75,1049.25
P0735,3,4,2299,3.2,0.6,1379.3999999999999
P0736,5,5,499,8.6,0.5,249.5
P0737,2,5,599,8.7,0.5,299.5
P0738,4,1,699,1.2,0.8,559.2
P0739,3,5,999,8.2,0.5,499.5
P0740,3,4,1999,8.0,0.6,1199.3999999999999
P0741,4,4,2999,4.2,0.6,1799.3999999999999
P0742,1,2,2299,7.8,0.75,1724.25
P0743,5,2,1999,2.6,0.75,1499.25
P0744,3,3,2799,1.7000000000000002,0.7,1959.3
P0745,2,5,399,9.0,0.5,199.5
P0746,1,1,299,5.0,0.8,239.20000000000002
P0747,3,5,1799,3.0,0.5,899.5
P0748,2,1,2299,1.7000000000000002,0.8,1839.2
P0749,2,4,899,4.6,0.6,539.4
P0750,3,4,2199,5.1,0.6,1319.3999999999999
P0751,2,1,899,8.8,0.8,719.2
P0752,1,3,2499,6.7,0.7,1749.3
P0753,5,1,99,5.6,0.8,79.2
P0754,1,2,2799,4.1,0.75,2099.25
P0755,3,4,2299,10.5,0.6,1379.3999999999999
P0756,2,3,1399,3.0,0.7,979.3
P0757,3,1,1599,7.8,0.8,1279.2
P0758,5,4,1199,2.0,0.6,719.4
P0759,5,1,1599,1.9,0.8,1279.2
P0760,5,4,1399,3.8,0.6,839.4
P0761,4,1,2899,3.0,0.8,2319.2000000000003
P0762,2,1,299,3.1,0.8,239.20000000000002
P0763,3,2,2899,2.2,0.75,2174.25
P0764,3,1,2099,6.7,0.8,1679.2
P0765,4,1,999,9.7,0.8,799.2
P0766,4,3,2599,5.2,0.7,1819.3
P0767,4,1,2299,6.2,0.8,1839.2
P0768,1,2,2099,5.0,0.75,1574.25
P0769,5,3,2299,4.9,0.7,1609.3
P0770,3,3,2599,9.5,0.7,1819.3
P0771,4,4,2199,10.8,0.6,1319.3999999999999
P0772,3,4,2199,7.4,0.6,1319.3999999999999
P0773,3,5,99,5.9,0.5,49.5
P0774,2,1,1499,5.5,0.8,1199.2
P0775,1,4,2899,5.7,0.6,1739.3999999999999
P0776,1,2,2599,9.4,0.75,1949.25
P0777,4,4,799,5.3,0.6,479.4
P0778,2,1,299,5.1,0.8,239.20000000000002
P0779,5,5,1299,9.3,0.5,649.5
P0780,2,3,2699,2.1,0.7,1889.3
P0781,5,2,1199,2.5,0.75,899.25
P0782,2,5,599,5.7,0.5,299.5
P0783,5,5,1499,3.0,0.5,749.5
P0784,4,2,2499,5.7,0.75,1874.25
P0785,2,4,2199,5.3,0.6,1319.3999999999999
P0786,2,5,2199,4.9,0.5,1099.5
P0787,2,4,2499,4.0,0.6,1499.3999999999999
P0788,5,2,2799,8.0,0.75,2099.25
P0789,4,1,1299,5.3,0.8,1039.2
P0790,1,1,1599,6.6,0.8,1279.2
P0791,3,3,499,3.0,0.7,349.29999999999995
P0792,3,3,1099,10.8,0.7,769.3
P0793,3,4,1299,6.0,0.6,779.4
P0794,4,1,1399,4.1,0.8,1119.2
P0795,1,2,2999,8.0,0.75,2249.25
P0796,4,5,399,1.6,0.5,199.5
P0797,2,2,1899,10.2,0.75,1424.25
P0798,1,1,2599,10.3,0.8,2079.2000000000003
P0799,1,4,2799,1.2,0.6,1679.3999999999999
P0800,3,3,299,5.7,0.7,209.29999999999998
P0801,5,1,2899,6.5,0.8,2319.2000000000003
P0802,5,1,2099,4.0,0.8,1679.2
P0803,2,5,1499,7.5,0.5,749.5
P0804,4,2,1699,7.9,0.75,1274.25
P0805,4,2,199,6.0,0.75,149.25
P0806,1,5,699,2.2,0.5,349.5
P0807,1,2,1799,4.3,0.75,1349.25
P0808,5,5,1299,8.7,0.5,649.5
P0809,3,4,599,7.9,0.6,359.4
P0810,5,3,1599,8.6,0.7,1119.3
P0811,1,1,899,7.9,0.8,719.2
P0812,4,3,2999,7.9,0.7,2099.2999999999997
P0813,5,2,1999,8.0,0.75,1499.25
P0814,2,5,1499,10.2,0.5,749.5
P0815,5,2,499,10.0,0.75,374.25
P0816,2,5,99,10.3,0.5,49.5
P0817,1,3,1899,2.9,0.7,1329.3
P0818,1,3,1899,1.7000000000000002,0.7,1329.3
P0819,2,2,399,1.8,0.75,299.25
P0820,1,4,799,1.2,0.6,479.4
P0821,4,3,2499,8.1,0.7,1749.3
P0822,4,2,2999,5.3,0.75,2249.25
P0823,2,3,599,1.1,0.7,419.29999999999995
P0824,5,1,2199,3.0,0.8,1759.2
P0825,4,4,2799,2.2,0.6,1679.3999999999999
P0826,2,1,2799,5.9,0.8,2239.2000000000003
P0827,1,2,1899,3.6,0.75,1424.25
P0828,2,5,2799,7.5,0.5,1399.5
P0829,5,2,699,5.5,0.75,524.25
P0830,3,4,1299,4.2,0.6,779.4
P0831,5,5,2299,3.2,0.5,1149.5
P0832,2,2,2699,2.2,0.75,2024.25
P0833,2,5,2599,1.6,0.5,1299.5
P0834,2,2,2099,6.0,0.75,1574.25
P0835,1,1,1199,6.4,0.8,959.2
P0836,4,3,2999,7.8,0.7,2099.2999999999997
P0837,4,1,1099,4.3,0.8,879.2
P0838,3,5,199,7.4,0.5,99.5
P0839,5,3,1499,3.0,0.7,1049.3
P0840,5,2,299,3.9,0.75,224.25
P0841,1,4,2299,5.1,0.6,1379.3999999999999
P0842,3,4,1799,7.2,0.6,1079.3999999999999
P0843,3,5,2999,4.8,0.5,1499.5
P0844,4,2,2199,2.9,0.75,1649.25
P0845,5,1,2799,1.6,0.8,2239.2000000000003
P0846,4,5,2799,3.7,0.5,1399.5
P0847,4,3,1199,2.0,0.7,839.3
P0848,4,5,799,5.6,0.5,399.5
P0849,3,5,1199,4.4,0.5,599.5
P0850,1,4,499,9.2,0.6,299.4
P0851,1,5,1599,6.4,0.5,799.5
P0852,1,5,1399,9.0,0.5,699.5
P0853,4,5,399,8.6,0.5,199.5
P0854,1,1,1199,2.2,0.8,959.2
P0855,5,1,399,6.2,0.8,319.20000000000005
P0856,5,2,2899,5.5,0.75,2174.25
P0857,5,5,1799,6.9,0.5,899.5
P0858,4,5,2299,8.5,0.5,1149.5
P0859,3,2,1799,5.6,0.75,1349.25
P0860,4,3,2099,10.7,0.7,1469.3
P0861,1,5,899,5.3,0.5,449.5
P0862,2,1,2999,5.3,0.8,2399.2000000000003
P0863,2,1,2799,4.8,0.8,2239.2000000000003
P0864,3,5,2999,1.5,0.5,1499.5
P0865,4,2,499,5.7,0.75,374.25
P0866,2,1,2899,6.4,0.8,2319.2000000000003
P0867,4,5,1799,2.3,0.5,899.5
P0868,3,5,899,4.1,0.5,449.5
P0869,3,4,999,2.5,0.6,599.4
P0870,5,2,1999,2.4,0.75,1499.25
P0871,1,4,2399,9.1,0.6,1439.3999999999999
P0872,5,3,1899,7.4,0.7,1329.3
P0873,4,3,1099,3.7,0.7,769.3
P0874,1,2,2999,5.2,0.75,2249.25
P0875,2,2,1199,2.0,0.75,899.25
P0876,2,3,2999,3.1,0.7,2099.2999999999997
P0877,1,1,599,1.1,0.8,479.20000000000005
P0878,2,1,2499,3.2,0.8,1999.2
P0879,5,5,1199,1.4,0.5,599.5
P0880,2,1,599,2.8,0.8,479.20000000000005
P0881,3,2,2199,9.4,0.75,1649.25
P0882,5,4,599,9.0,0.6,359.4
P0883,4,5,2999,11.0,0.5,1499.5
P0884,1,2,699,9.4,0.75,524.25
P0885,3,4,2499,9.4,0.6,1499.3999999999999
P0886,4,2,799,4.2,0.75,599.25
P0887,3,2,1499,6.4,0.75,1124.25
P0888,4,2,199,4.0,0.75,149.25
P0889,3,1,2499,3.0,0.8,1999.2
P0890,5,4,1199,2.1,0.6,719.4
P0891,3,1,1399,4.2,0.8,1119.2
P0892,2,5,799,1.1,0.5,399.5
P0893,5,1,2199,1.8,0.8,1759.2
P0894,4,1,2599,7.5,0.8,2079.2000000000003
P0895,1,2,299,4.8,0.75,224.25
P0896,1,4,799,10.1,0.6,479.4
P0897,5,4,1799,7.4,0.6,1079.3999999999999
P0898,5,2,1099,2.4,0.75,824.25
P0899,4,4,799,6.1,0.6,479.4
P0900,4,5,2699,8.6,0.5,1349.5
P0901,2,5,599,11.0,0.5,299.5
P0902,1,4,1099,9.8,0.6,659.4
P0903,2,1,1599,9.2,0.8,1279.2
P0904,2,4,399,5.6,0.6,239.39999999999998
P0905,4,5,2499,2.1,0.5,1249.5
P0906,3,4,2799,10.9,0.6,1679.3999999999999
P0907,1,4,1399,1.0,0.6,839.4
P0908,5,4,1199,7.8,0.6,719.4
P0909,1,5,499,3.0,0.5,249.5
P0910,4,4,1899,7.3,0.6,1139.3999999999999
P0911,3,5,1899,5.5,0.5,949.5
P0912,4,2,1999,4.3,0.75,1499.25
P0913,1,1,399,3.1,0.8,319.20000000000005
P0914,2,4,1999,3.1,0.6,1199.3999999999999
P0915,4,2,1899,2.3,0.75,1424.25
P0916,2,3,2699,8.1,0.7,1889.3
P0917,5,3,299,5.2,0.7,209.29999999999998
P0918,4,3,2599,10.4,0.7,1819.3
P0919,2,1,699,8.1,0.8,559.2
P0920,4,5,499,9.1,0.5,249.5
P0921,3,3,399,6.2,0.7,279.29999999999995
P0922,2,1,1199,7.0,0.8,959.2
P0923,1,5,1399,3.0,0.5,699.5
P0924,3,4,2199,6.4,0.6,1319.3999999999999
P0925,5,5,1399,3.7,0.5,699.5
P0926,1,3,1999,9.0,0.7,1399.3
P0927,1,5,399,4.0,0.5,199.5
P0928,1,3,1499,1.0,0.7,1049.3
P0929,4,2,2899,8.4,0.75,2174.25
P0930,3,3,2999,5.5,0.7,2099.2999999999997
P0931,3,2,2599,2.2,0.75,1949.25
P0932,1,1,1399,8.1,0.8,1119.2
P0933,3,3,299,6.4,0.7,209.29999999999998
P0934,1,4,199,2.6,0.6,119.39999999999999
P0935,4,2,2099,5.0,0.75,1574.25
P0936,2,4,2599,9.7,0.6,1559.3999999999999
P0937,1,4,399,5.0,0.6,239.39999999999998
P0938,2,1,1599,9.5,0.8,1279.2
P0939,5,4,799,6.0,0.6,479.4
P0940,3,2,799,3.6,0.75,599.25
P0941,2,4,2099,1.7000000000000002,0.6,1259.3999999999999
P0942,2,5,1199,8.0,0.5,599.5
P0943,4,4,999,5.7,0.6,599.4
P0944,3,5,2399,8.4,0.5,1199.5
P0945,2,4,399,3.0,0.6,239.39999999999998
P0946,1,2,1999,9.9,0.75,1499.25
P0947,4,1,1399,8.1,0.8,1119.2
P0948,3,4,2799,1.1,0.6,1679.3999999999999
P0949,3,5,199,2.2,0.5,99.5
P0950,2,4,699,5.4,0.6,419.4
P0951,2,4,499,1.9,0.6,299.4
P0952,1,1,1399,7.0,0.8,1119.2
P0953,3,2,1899,8.9,0.75,1424.25
P0954,4,4,499,8.0,0.6,299.4
P0955,1,3,2999,10.9,0.7,2099.2999999999997
P0956,5,2,799,3.8,0.75,599.25
P0957,2,1,2099,9.0,0.8,1679.2
P0958,4,4,2199,1.2,0.6,1319.3999999999999
P0959,1,2,2299,5.5,0.75,1724.25
P0960,1,3,1099,9.9,0.7,769.3
P0961,2,4,2699,8.7,0.6,1619.3999999999999
P0962,1,1,2999,10.0,0.8,2399.2000000000003
P0963,4,3,2299,5.9,0.7,1609.3
P0964,5,4,1899,5.2,0.6,1139.3999999999999
P0965,3,5,599,3.8,0.5,299.5
P0966,2,2,1699,7.7,0.75,1274.25
P0967,1,3,599,10.2,0.7,419.29999999999995
P0968,2,5,2899,7.2,0.5,1449.5
P0969,2,2,2999,7.4,0.75,2249.25
P0970,2,2,1699,7.0,0.75,1274.25
P0971,4,1,99,9.3,0.8,79.2
P0972,4,3,499,9.1,0.7,349.29999999999995
P0973,3,5,399,3.1,0.5,199.5
P0974,4,4,2599,8.0,0.6,1559.3999999999999
P0975,4,4,899,2.5,0.6,539.4
P0976,4,1,2999,6.0,0.8,2399.2000000000003
P0977,4,1,999,10.8,0.8,799.2
P0978,1,3,1599,5.9,0.7,1119.3
P0979,5,4,1099,1.2,0.6,659.4
P0980,3,5,1599,2.4,0.5,799.5
P0981,5,4,399,1.5,0.6,239.39999999999998
P0982,5,3,599,4.6,0.7,419.29999999999995
P0983,1,1,1199,8.9,0.8,959.2
P0984,5,2,2299,10.5,0.75,1724.25
P0985,2,2,399,5.3,0.75,299.25
P0986,5,4,1999,2.4,0.6,1199.3999999999999
P0987,5,4,1399,8.8,0.6,839.4
P0988,4,3,399,2.7,0.7,279.29999999999995
P0989,3,3,399,5.0,0.7,279.29999999999995
P0990,2,5,1599,7.7,0.5,799.5
P0991,5,4,799,2.1,0.6,479.4
P0992,5,4,99,1.9,0.6,59.4
P0993,4,2,499,1.4,0.75,374.25
P0994,4,5,1099,10.8,0.5,549.5
P0995,1,5,1699,2.3,0.5,849.5
P0996,1,4,2299,9.6,0.6,1379.3999999999999
P0997,2,5,1899,1.5,0.5,949.5
P0998,1,2,1599,5.3,0.75,1199.25
P0999,1,1,2599,10.0,0.8,2079.2000000000003
P1000,4,1,899,11.0,0.8,719.2
P1001,2,4,2399,2.4,0.6,1439.3999999999999
P1002,5,3,1999,9.4,0.7,1399.3
P1003,4,1,699,8.4,0.8,559.2
P1004,2,3,199,10.0,0.7,139.29999999999998
P1005,4,1,2399,7.0,0.8,1919.2
P1006,4,1,1499,9.4,0.8,1199.2
P1007,3,4,1399,5.7,0.6,839.4
P1008,2,1,799,2.6,0.8,639.2
P1009,4,4,199,7.2,0.6,119.39999999999999
P1010,2,2,1299,8.3,0.75,974.25
P1011,2,5,299,10.3,0.5,149.5
P1012,1,5,2499,3.1,0.5,1249.5
P1013,1,2,699,4.4,0.75,524.25
P1014,1,4,2799,9.3,0.6,1679.3999999999999
P1015,1,1,2899,9.8,0.8,2319.2000000000003
P1016,1,1,299,3.7,0.8,239.20000000000002
P1017,2,1,1499,10.9,0.8,1199.2
P1018,3,2,1199,6.6,0.75,899.25
P1019,1,4,1999,4.2,0.6,1199.3999999999999
P1020,2,4,2899,5.0,0.6,1739.3999999999999
P1021,4,5,899,4.7,0.5,449.5
P1022,2,5,2199,8.8,0.5,1099.5
P1023,2,1,799,5.3,0.8,639.2
P1024,2,2,99,8.0,0.75,74.25
P1025,4,4,1699,7.1,0.6,1019.4
P1026,2,2,1199,4.6,0.75,899.25
P1027,5,5,199,6.3,0.5,99.5
P1028,1,4,2899,6.7,0.6,1739.3999999999999
P1029,1,5,399,7.4,0.5,199.5
P1030,3,1,2499,2.6,0.8,1999.2
P1031,5,5,1399,9.3,0.5,699.5
P1032,2,3,1899,3.4,0.7,1329.3
P1033,4,5,1599,6.8,0.5,799.5
P1034,3,2,2499,7.1,0.75,1874.25
P1035,2,5,199,6.1,0.5,99.5
P1036,3,4,1899,10.8,0.6,1139.3999999999999
P1037,3,1,2199,1.9,0.8,1759.2
P1038,1,3,2399,2.0,0.7,1679.3
P1039,5,1,2599,3.7,0.8,2079.2000000000003
P1040,3,4,1499,5.8,0.6,899.4
P1041,1,3,299,2.6,0.7,209.29999999999998
P1042,3,4,799,1.2,0.6,479.4
P1043,5,4,2799,8.7,0.6,1679.3999999999999
P1044,3,4,2999,4.5,0.6,1799.3999999999999
P1045,1,5,1699,7.0,0.5,849.5
P1046,1,2,1199,5.9,0.75,899.25
P1047,5,2,699,5.1,0.75,524.25
P1048,5,5,1599,6.4,0.5,799.5
P1049,5,3,499,1.4,0.7,349.29999999999995
P1050,4,5,2099,2.8,0.5,1049.5
P1051,2,5,99,10.1,0.5,49.5
P1052,4,2,2199,7.1,0.75,1649.25
P1053,4,2,699,5.8,0.75,524.25
P1054,4,4,2499,9.0,0.6,1499.3999999999999
P1055,4,1,2599,5.2,0.8,2079.2000000000003
P1056,1,3,2799,4.3,0.7,1959.3
P1057,1,2,999,7.1,0.75,749.25
P1058,3,1,1399,7.1,0.8,1119.2
P1059,5,2,2599,2.1,0.75,1949.25
P1060,3,4,899,11.0,0.6,539.4
P1061,1,1,2899,7.6,0.8,2319.2000000000003
P1062,3,5,2099,8.3,0.5,1049.5
P1063,1,5,2099,3.9,0.5,1049.5
P1064,2,4,1699,6.1,0.6,1019.4
P1065,4,3,799,10.0,0.7,559.3
P1066,2,5,1799,3.7,0.5,899.5
P1067,5,1,2799,7.8,0.8,2239.2000000000003
P1068,5,2,599,6.2,0.75,449.25
P1069,1,2,399,9.8,0.75,299.25
P1070,1,3,1599,8.1,0.7,1119.3
P1071,4,1,1799,9.8,0.8,1439.2
P1072,5,2,1999,2.1,0.75,1499.25
P1073,1,3,1299,9.8,0.7,909.3
P1074,5,5,99,9.8,0.5,49.5
P1075,3,2,2999,8.7,0.75,2249.25
P1076,5,1,2699,10.4,0.8,2159.2000000000003
P1077,3,2,799,8.6,0.75,599.25
P1078,5,4,2399,7.7,0.6,1439.3999999999999
P1079,1,1,1299,3.1,0.8,1039.2
P1080,5,2,1199,11.0,0.75,899.25
P1081,5,5,2299,3.2,0.5,1149.5
P1082,5,2,1499,2.2,0.75,1124.25
P1083,3,4,2499,10.3,0.6,1499.3999999999999
P1084,4,3,999,3.7,0.7,699.3
P1085,2,2,499,5.5,0.75,374.25
P1086,4,2,599,8.4,0.75,449.25
P1087,3,3,2899,2.0,0.7,2029.3
P1088,1,2,2699,3.6,0.75,2024.25
P1089,4,1,2799,5.7,0.8,2239.2000000000003
P1090,3,5,299,7.7,0.5,149.5
P1091,5,5,1299,2.1,0.5,649.5
P1092,2,2,2199,6.2,0.75,1649.25
P1093,2,4,2999,6.6,0.6,1799.3999999999999
P1094,5,1,2999,5.5,0.8,2399.2000000000003
P1095,5,4,2299,1.9,0.6,1379.3999999999999
P1096,1,1,2499,2.2,0.8,1999.2
P1097,1,4,2399,10.2,0.6,1439.3999999999999
P1098,4,5,1099,1.7000000000000002,0.5,549.5
P1099,2,2,899,9.4,0.75,674.25
P1100,5,5,1999,4.3,0.5,999.5
P1101,5,3,2399,6.3,0.7,1679.3
P1102,4,1,2199,5.8,0.8,1759.2
P1103,4,4,99,5.8,0.6,59.4
P1104,2,3,199,4.1,0.7,139.29999999999998
P1105,3,4,1299,2.7,0.6,779.4
P1106,3,1,1199,10.2,0.8,959.2
P1107,5,1,699,6.0,0.8,559.2
P1108,2,2,1999,8.0,0.75,1499.25
P1109,4,3,1499,4.9,0.7,1049.3
P1110,4,5,2499,6.0,0.5,1249.5
P1111,1,3,2799,11.0,0.7,1959.3
P1112,1,2,999,9.6,0.75,749.25
P1113,1,3,1099,7.1,0.7,769.3
P1114,3,3,1099,1.0,0.7,769.3
P1115,2,1,699,5.3,0.8,559.2
P1116,2,5,99,1.7000000000000002,0.5,49.5
P1117,1,4,1099,3.3,0.6,659.4
P1118,1,1,2599,6.0,0.8,2079.2000000000003
P1119,5,3,199,1.7000000000000002,0.7,139.29999999999998
P1120,2,4,2999,1.9,0.6,1799.3999999999999
P1121,2,2,99,4.1,0.75,74.25
P1122,1,5,1399,5.8,0.5,699.5
P1123,2,1,2199,9.1,0.8,1759.2
P1124,2,1,2299,5.2,0.8,1839.2
P1125,4,3,1399,7.0,0.7,979.3
P1126,3,2,2999,5.5,0.75,2249.25
P1127,2,4,899,5.4,0.6,539.4
P1128,5,1,2899,2.5,0.8,2319.2000000000003
P1129,1,1,2499,8.1,0.8,1999.2
P1130,5,2,1699,1.2,0.75,1274.25
P1131,3,1,2299,7.4,0.8,1839.2
P1132,1,2,2399,9.5,0.75,1799.25
P1133,2,1,499,7.0,0.8,399.20000000000005
P1134,5,3,599,9.6,0.7,419.29999999999995
P1135,3,2,699,7.7,0.75,524.25
P1136,5,2,2699,2.4,0.75,2024.25
P1137,4,3,1299,2.1,0.7,909.3
P1138,4,3,2099,3.1,0.7,1469.3
P1139,2,1,2099,10.6,0.8,1679.2
P1140,2,3,99,4.6,0.7,69.3
P1141,3,3,2899,3.3,0.7,2029.3
P1142,3,2,2299,8.2,0.75,1724.25
P1143,1,1,599,5.0,0.8,479.20000000000005
P1144,2,4,1599,3.4,0.6,959.4
P1145,5,4,1299,2.9,0.6,779.4
P1146,3,3,1399,4.6,0.7,979.3
P1147,5,1,2999,9.0,0.8,2399.2000000000003
P1148,1,1,499,10.9,0.8,399.20000000000005
P1149,1,3,799,1.8,0.7,559.3
P1150,2,4,699,5.1,0.6,419.4
P1151,2,4,2499,3.5,0.6,1499.3999999999999
P1152,2,1,1499,4.1,0.8,1199.2
P1153,3,1,2899,5.5,0.8,2319.2000000000003
P1154,1,4,2399,3.5,0.6,1439.3999999999999
P1155,3,4,1599,3.9,0.6,959.4
