id,rating,return_rate,location,sales
0723,1.6,0.09652000000000001,3,159260
0724,8.3,0.036910000000000005,4,16248
0725,7.4,0.034530000000000005,2,45741
0726,5.0,0.06321,7,377071
0727,1.0,0.025240000000000002,5,77769
0728,10.1,0.0707,4,170762
0729,2.1,0.06886,6,284255
0730,5.9,0.005920000000000001,2,20040
0731,9.7,0.07477,6,118414
0732,9.0,0.040870000000000004,1,20609
0733,9.3,0.09243000000000001,3,319257
0734,0.4,0.06903000000000001,7,132594
0735,3.7,0.02908,7,104950
0736,7.9,0.058410000000000004,2,177102
0737,8.2,0.0017400000000000002,1,9361
0738,3.4,0.0026000000000000003,6,6327
0739,4.3,0.01123,5,25828
0740,3.6,0.053340000000000005,3,219837
0741,9.8,0.016370000000000003,1,39924
0742,2.4,0.011030000000000002,6,24511
0743,8.5,0.02256,3,85617
0744,7.3,0.05185000000000001,1,27656
0745,7.2,0.0361,4,245866
0746,3.9,0.09127,3,76512
0747,6.5,0.00367,5,17569
0748,3.3,0.09108000000000001,7,477309
0749,9.9,0.07746,6,769516
0750,3.2,0.062490000000000004,5,47429
0751,7.5,0.060980000000000006,5,189139
0752,3.9,0.0654,3,14244
0753,3.6,0.00472,5,11336
0754,10.5,0.09658000000000001,3,67082
0755,5.6,0.007200000000000001,6,13334
0756,7.4,0.0024500000000000004,7,5505
0757,0.9,0.03993,1,94058
0758,0.0,0.08315,4,311677
0759,6.6,0.06601,3,194695
0760,6.3,0.0669,2,14887
0761,8.5,0.012740000000000001,6,62481
0762,1.4,0.09349,6,475803
0763,2.6,0.04232,5,330023
0764,7.1,0.043640000000000005,7,53529
0765,7.0,0.01446,4,50954
0766,4.5,0.0981,6,435844
0767,2.5,0.08807000000000001,7,297130
0768,9.2,0.07569000000000001,7,62071
0769,1.5,0.0548,7,127793
0770,0.7000000000000001,0.052550000000000006,4,98224
0771,2.1,0.0008600000000000001,5,2009
0772,7.3,0.01695,2,28106
0773,3.3,0.006050000000000001,7,28108
0774,5.8,0.040580000000000005,6,149720
0775,4.9,0.07436000000000001,6,518059
0776,5.5,0.0946,6,118334
0777,6.6,0.048920000000000005,5,187379
0778,4.1,0.01535,5,60502
0779,1.3,0.023020000000000002,5,3749
0780,3.4,0.0719,4,160233
0781,5.3,0.04834,4,348526
0782,5.8,0.03389,3,120944
0783,10.8,0.09714,4,74657
0784,3.4,0.057080000000000006,4,122335
0785,1.1,0.047830000000000004,6,243170
0786,8.5,0.08294000000000001,2,1050965
0787,7.8,0.024810000000000002,2,16821
0788,8.2,0.048290000000000007,1,181165
0789,5.8,0.06848,4,78472
0790,10.0,0.04274,7,84279
0791,1.7000000000000002,0.047450000000000006,3,252325
0792,3.7,0.040850000000000004,3,114796
0793,9.3,0.020450000000000003,4,66445
0794,9.2,0.06255000000000001,6,65874
0795,1.0,0.03921,1,43978
0796,8.2,0.07519,7,63851
0797,8.0,0.00544,4,6539
0798,8.5,0.027520000000000003,5,85890
0799,1.2,0.085,1,454650
0800,2.7,0.057690000000000005,7,69067
0801,2.6,0.026570000000000003,6,137973
0802,2.0,0.07949,7,35196
0803,9.2,0.0024600000000000004,7,11684
0804,10.3,0.059050000000000005,5,190132
0805,7.8,0.04186,2,128788
0806,10.2,0.01544,7,16144
0807,7.7,0.0024400000000000003,3,11967
0808,5.6,0.032780000000000004,1,35020
0809,8.2,0.00774,3,14119
0810,0.4,0.06881000000000001,7,277239
0811,5.9,0.0031000000000000003,7,15351
0812,4.9,0.020100000000000003,3,87611
0813,1.0,0.07454000000000001,5,1085052
0814,3.0,0.0030600000000000002,1,2376
0815,7.4,0.08737,5,242509
0816,2.5,0.04981000000000001,5,31388
0817,7.9,0.03721,3,57079
0818,5.5,0.07938,4,415264
0819,6.4,0.05412,1,58407
0820,0.2,0.09777000000000001,6,148616
0821,5.7,0.026910000000000003,7,122753
0822,4.6,0.061090000000000005,3,63879
0823,10.1,0.00517,1,31561
0824,4.5,0.0005700000000000001,7,2128
0825,5.3,0.06523000000000001,7,188280
0826,2.7,0.07504000000000001,3,213382
0827,5.1,0.0597,6,78807
0828,0.4,0.01957,1,18625
0829,7.2,0.0645,7,73826
0830,7.1,0.048350000000000004,5,307437
0831,5.1,0.022740000000000003,6,31752
0832,4.3,0.08253,2,255420
0833,5.0,0.03844,3,36685
0834,7.1,0.09923000000000001,7,565530
0835,7.5,0.043160000000000004,3,225770
0836,2.0,0.008320000000000001,5,6274
0837,8.3,0.00615,1,7619
0838,4.4,0.01771,2,33455
0839,3.7,0.08180000000000001,5,64549
0840,9.2,0.023270000000000002,4,322605
0841,3.7,0.01242,3,39112
0842,8.7,0.07328000000000001,5,456765
0843,8.1,0.00402,6,14749
0844,1.3,0.09540000000000001,1,234927
0845,7.6,0.032470000000000006,3,29514
0846,7.3,0.07594000000000001,7,115296
0847,2.4,0.07584,5,186740
0848,10.7,0.018090000000000002,1,44688
0849,5.4,0.01932,1,5165
0850,1.1,0.05578,6,143658
0851,5.9,0.00995,5,35654
0852,9.1,0.09970000000000001,7,163179
0853,3.8,0.029630000000000004,1,283156
0854,5.7,0.08993000000000001,3,35468
0855,1.0,0.0059900000000000005,3,26555
0856,4.2,0.02433,3,319909
0857,10.2,0.020890000000000002,6,17066
0858,8.4,0.05537,1,807260
0859,8.3,0.020710000000000003,5,29590
0860,10.1,0.00513,7,11774
0861,1.3,0.06451000000000001,3,74241
0862,6.5,0.013450000000000002,7,63059
0863,1.2,0.07882,1,36129
0864,2.4,0.043750000000000004,2,57773
0865,8.1,0.07171000000000001,5,161125
0866,4.3,0.08468,4,353356
0867,0.2,0.023010000000000003,3,24046
0868,3.0,0.025580000000000002,5,11555
0869,9.3,0.042,3,207690
0870,3.1,0.03365,6,117325
0871,1.8,0.04395,5,341641
0872,8.5,0.05489,1,45895
0873,7.3,0.013420000000000001,1,95710
0874,4.8,0.06896000000000001,6,112203
0875,9.3,0.040060000000000005,3,358493
0876,3.0,0.007620000000000001,2,61952
0877,5.2,0.05569,3,75735
0878,8.2,0.07237,6,93805
0879,1.1,0.03313,1,22374
0880,0.2,0.08278,3,31460
0881,8.9,0.03814,1,271340
0882,9.5,0.04066,3,150059
0883,3.9,0.02348,3,130472
0884,0.5,0.01861,3,47105
0885,5.3,0.08388000000000001,2,1057123
0886,9.0,0.08536,5,278288
0887,1.2,0.08778000000000001,3,216875
0888,9.1,0.05117000000000001,6,309502
0889,6.8,0.06518,7,291830
0890,4.7,0.06656000000000001,6,484713
0891,1.1,0.09841000000000001,6,183727
0892,4.1,0.09786,7,267626
0893,2.3,0.00693,6,29609
0894,0.2,0.04397,6,57766
0895,0.30000000000000004,0.09125000000000001,4,74659
0896,2.4,0.028030000000000003,4,160369
0897,8.0,0.05709,6,883766
0898,8.7,0.019790000000000002,7,115450
0899,7.6,0.06472,3,662520
0900,5.3,0.07793000000000001,6,102654
0901,4.0,0.03744,2,100377
0902,3.4,0.010450000000000001,5,26800
0903,3.9,0.00101,4,2124
0904,1.8,0.050940000000000006,1,95499
0905,8.4,0.09478,3,150393
0906,9.7,0.07398,2,126048
0907,7.9,0.06618,5,225611
0908,5.9,0.09637000000000001,1,233519
0909,5.2,0.09072000000000001,5,227662
0910,7.0,0.038130000000000004,4,112360
0911,3.8,0.08928000000000001,2,153389
0912,6.7,0.06475,4,406291
0913,4.7,0.07623,2,99075
0914,3.6,0.042510000000000006,7,280075
0915,3.8,0.07053000000000001,2,311651
0916,9.5,0.007010000000000001,6,27125
0917,9.7,0.04136,1,120416
0918,1.1,0.07168000000000001,3,17016
0919,0.2,0.07631,5,78075
0920,7.5,0.042440000000000005,1,385836
0921,2.8,0.09774000000000001,1,84574
0922,1.6,0.05926000000000001,5,118425
0923,5.0,0.06613000000000001,3,49331
0924,10.4,0.0037,2,19305
0925,2.8,0.010790000000000001,6,20975
0926,5.7,0.005350000000000001,5,31984
0927,0.7000000000000001,0.032420000000000004,1,422584
0928,1.6,0.06970000000000001,4,353541
0929,10.2,0.04639,4,189038
0930,4.8,0.08414,6,1202160
0931,2.6,0.05015000000000001,4,206257
0932,8.3,0.035930000000000004,4,107350
0933,0.0,0.0036000000000000003,1,2016
0934,1.5,0.0035600000000000002,7,5910
0935,3.0,0.040100000000000004,3,76360
0936,10.2,0.03409,2,143695
0937,3.3,0.03739,1,47308
0938,1.1,0.034080000000000006,2,38343
0939,7.6,0.004940000000000001,5,29180
0940,8.7,0.09408000000000001,5,88944
0941,3.6,0.041600000000000005,7,218787
0942,5.5,0.0166,4,10338
0943,9.4,0.02798,5,246855
0944,3.4,0.06888000000000001,6,106590
0945,3.0,0.02338,4,22275
0946,3.3,0.00496,6,15426
0947,9.8,0.019260000000000003,3,28633
0948,5.7,0.024650000000000002,2,200749
0949,7.7,0.01786,4,14701
0950,2.3,0.06267,7,57081
0951,6.1,0.01831,7,69654
0952,8.3,0.020700000000000003,2,107619
0953,2.9,0.039150000000000004,4,249812
0954,6.8,0.00858,2,81829
0955,1.4,0.07837000000000001,4,114873
0956,10.1,0.09594000000000001,7,195732
0957,7.4,0.07970000000000001,3,376407
0958,3.9,0.00854,1,22567
0959,0.1,0.07603,1,342525
0960,9.7,0.0257,4,87696
0961,4.9,0.08136,5,60755
0962,4.8,0.013380000000000001,4,83363
0963,5.1,0.03125,3,95551
0964,8.5,0.07084,3,467388
0965,2.8,0.0012300000000000002,4,6941
0966,7.2,0.01003,7,63297
0967,1.0,0.056330000000000005,7,567643
0968,9.1,0.05401,2,122827
0969,3.5,0.06582,2,52295
0970,9.5,0.09901000000000001,5,789909
0971,10.2,0.05933000000000001,3,197073
0972,9.3,0.08331000000000001,6,177796
0973,6.0,0.03631,2,77215
0974,2.1,0.056240000000000005,1,20276
0975,5.7,0.09773000000000001,1,382704
0976,9.3,0.024050000000000002,6,95897
0977,10.4,0.09793,7,325787
0978,4.1,0.0077800000000000005,7,24372
0979,1.7000000000000002,0.05988,3,233519
0980,1.1,0.08900000000000001,2,120846
0981,6.1,0.00396,4,13323
0982,6.5,0.07509,2,93339
0983,5.4,0.07752,4,384853
0984,9.0,0.06738000000000001,5,41848
0985,9.5,0.06536,6,103516
0986,4.0,0.040530000000000004,5,85874
0987,7.7,0.00945,4,25210
0988,6.9,0.010490000000000001,5,9322
0989,6.0,0.05144000000000001,6,95881
0990,6.7,0.07347000000000001,4,335162
0991,9.3,0.07839,6,157966
0992,3.8,0.01913,3,67266
0993,1.0,0.05297,4,16161
0994,10.7,0.01862,4,170073
0995,7.9,0.05872,2,43850
0996,9.5,0.03386,5,131415
0997,3.2,0.07762000000000001,6,24101
0998,8.7,0.06042,5,216869
0999,6.6,0.061110000000000005,4,108042
1000,10.2,0.08891,2,276015
1001,7.9,0.060020000000000004,7,93699
1002,3.6,0.09885000000000001,4,98941
1003,2.1,0.01929,6,49286
1004,10.5,0.04281,1,97468
1005,7.1,0.03986000000000001,4,69918
1006,6.9,0.0058200000000000005,2,17655
1007,4.6,0.07768000000000001,1,51023
1008,2.5,0.05283,6,360293
1009,7.2,0.05806000000000001,7,233038
1010,6.1,0.051050000000000005,6,351116
1011,5.6,0.07638,7,134448
1012,6.3,0.00126,7,3095
1013,10.7,0.02832,5,31195
1014,6.9,0.030640000000000004,1,33553
1015,10.6,0.09233000000000001,1,30468
1016,5.5,0.09862000000000001,1,104702
1017,4.6,0.03875,7,26322
1018,6.7,0.07592,7,247122
1019,3.1,0.011340000000000001,6,6930
1020,4.2,0.050080000000000006,5,23678
1021,6.1,0.055970000000000006,3,116584
1022,8.8,0.025910000000000002,2,82852
1023,2.2,0.061950000000000005,5,156780
1024,5.5,0.08506000000000001,3,78177
1025,4.5,0.034050000000000004,5,51907
1026,4.9,0.055600000000000004,6,121267
1027,1.0,0.03071,7,63829
1028,9.1,0.09145,7,583971
1029,9.9,0.04766,2,311897
1030,1.4,0.07633000000000001,3,537287
1031,9.1,0.09506,4,604792
1032,3.3,0.07622000000000001,2,373690
1033,6.2,0.024020000000000003,7,126299
1034,1.5,0.058210000000000005,4,171232
1035,5.4,0.04023,4,38990
1036,7.0,0.00093,3,13871
1037,3.0,0.01793,3,49011
1038,0.4,0.08943000000000001,3,139481
1039,10.5,0.04288,6,134404
1040,3.2,0.024880000000000003,6,19058
1041,8.7,0.05775,3,200530
1042,5.0,0.08898,1,435232
1043,1.7000000000000002,0.04913000000000001,6,14123
1044,5.8,0.035910000000000004,7,68484
1045,4.7,0.08559000000000001,1,260686
1046,6.4,0.055420000000000004,6,372806
1047,10.1,0.07751000000000001,6,260997
1048,5.4,0.08184000000000001,2,218222
1049,9.4,0.02594,7,23119
1050,4.5,0.027960000000000002,3,100113
1051,5.0,0.07213,7,293676
1052,9.1,0.02722,3,149741
1053,6.9,0.04159,4,33104
1054,0.4,0.05759,2,34473
1055,2.2,0.038250000000000006,7,388398
1056,2.3,0.09044,1,156326
1057,5.5,0.0006500000000000001,5,523
1058,9.4,0.02943,4,138109
1059,10.4,0.051410000000000004,2,108074
1060,7.6,0.00455,6,10323
1061,2.2,0.01617,5,37933
1062,5.5,0.01322,2,8448
1063,6.6,0.028550000000000002,2,133176
1064,6.0,0.00231,5,8767
1065,6.0,0.009040000000000001,7,49784
1066,5.2,0.00742,5,54447
1067,0.9,0.07554000000000001,5,167464
1068,2.8,0.06028000000000001,4,55043
1069,3.5,0.03656,5,35301
1070,2.3,0.00519,3,23612
1071,5.7,0.09097000000000001,6,137506
1072,10.6,0.09639,5,309105
1073,0.6000000000000001,0.09499,1,191433
1074,4.0,0.09931000000000001,6,103982
1075,7.6,0.09808000000000001,6,560443
1076,1.1,0.06877000000000001,2,14023
1077,0.9,0.061380000000000004,6,112696
1078,0.6000000000000001,0.05283,7,137722
1079,1.1,0.054060000000000004,2,62119
1080,7.5,0.07163,3,200865
1081,2.0,0.06663000000000001,2,136408
1082,1.5,0.06343,2,265167
1083,3.4,0.046180000000000006,2,105488
1084,2.2,0.0577,3,33173
1085,8.6,0.049,2,155378
1086,8.1,0.02596,3,22717
1087,4.3,0.00219,2,9213
1088,4.5,0.0645,7,262484
1089,9.0,0.09974000000000001,5,344686
1090,3.9,0.06092,5,894934
1091,4.8,0.08725000000000001,1,760651
1092,1.9,0.09639,7,572047
1093,9.1,0.06778,3,188100
1094,2.9,0.08727,1,439703
1095,8.0,0.0505,1,370216
1096,6.2,0.058,7,124667
1097,7.2,0.06897,4,158110
1098,4.5,0.050190000000000005,4,119260
1099,7.2,0.03162,7,48355
1100,6.7,0.017570000000000002,4,15353
1101,2.6,0.041010000000000005,6,157630
1102,0.0,0.03592,6,233744
1103,7.0,0.043070000000000004,6,54999
1104,6.0,0.07834,3,75928
1105,8.9,0.07111,3,161810
1106,10.0,0.050850000000000006,3,181258
1107,7.5,0.08821000000000001,1,271728
1108,6.6,0.04739,2,196366
1109,3.5,0.031400000000000004,2,102288
1110,9.1,0.04157,2,82818
1111,3.0,0.050760000000000007,4,31587
1112,2.5,0.07321000000000001,1,319350
1113,5.9,0.07426,4,184509
1114,8.0,0.04718000000000001,3,27164
1115,8.8,0.09626000000000001,1,27638
1116,8.5,0.08165,2,28128
1117,0.9,0.05432000000000001,6,122320
1118,4.4,0.009200000000000002,5,48919
1119,2.4,0.048960000000000004,3,240573
1120,2.0,0.0616,2,152154
1121,6.7,0.06607,2,49060
1122,9.3,0.06503,3,176908
1123,7.3,0.019530000000000002,6,58933
1124,4.0,0.052340000000000005,1,246557
1125,10.0,0.03275,7,170765
1126,4.5,0.09414,1,162007
1127,4.9,0.04834,6,49053
1128,9.2,0.09429000000000001,5,703989
1129,10.9,0.03486,1,59130
1130,1.0,0.028210000000000002,6,61665
1131,6.4,0.06341000000000001,3,319475
1132,4.3,0.023600000000000003,4,52199
1133,10.7,0.05011,5,133542
1134,8.0,0.06963000000000001,6,158764
1135,4.6,0.06074,4,117902
1136,4.0,0.021640000000000003,5,13989
1137,2.4,0.06825,1,275177
1138,7.0,0.07321000000000001,6,55503
1139,3.5,0.019420000000000003,4,226361
1140,0.2,0.06432,6,322230
1141,3.9,0.05763000000000001,4,585605
1142,7.2,0.09357000000000001,6,173471
1143,0.0,0.07600000000000001,6,114013
1144,5.2,0.053540000000000004,5,169986
1145,7.8,0.07091,3,88299
1146,4.2,0.09755000000000001,6,740209
1147,8.0,0.09605000000000001,3,67056
1148,2.7,0.05136,7,119104
1149,7.1,0.00834,3,18832
1150,7.4,0.015330000000000002,5,27049
1151,0.6000000000000001,0.012750000000000001,6,19807
1152,10.1,0.05231,2,138527
1153,1.5,0.07985,6,779333
1154,3.2,0.06680000000000001,7,229581
1155,2.1,0.08236,2,951171
1156,3.2,0.00655,5,33434
1157,8.3,0.03087,5,106163
1158,0.30000000000000004,0.08747,5,760003
1159,2.6,0.0694,7,128412
1160,5.2,0.06714,7,796364
1161,4.6,0.03708,2,108182
1162,9.1,0.04311,4,116950
1163,4.3,0.010700000000000001,7,49606
1164,9.5,0.026840000000000003,1,105641
1165,9.0,0.07769000000000001,7,114332
1166,6.6,0.06347,6,152693
1167,2.6,0.05702,1,121448
1168,8.1,0.006300000000000001,7,5570
1169,8.7,0.06991,1,51560
1170,8.6,0.015390000000000001,6,162413
1171,1.1,0.02646,7,117021
1172,1.4,0.09250000000000001,3,96951
1173,3.6,0.035640000000000005,4,132578
1174,4.5,0.032470000000000006,1,73830
1175,8.6,0.08329,1,882142
1176,7.7,0.03671,1,26562
1177,10.1,0.05056,6,152410
1178,0.4,0.0874,6,255824
1179,4.9,0.058890000000000005,5,73422
1180,7.0,0.09733000000000001,4,254477
1181,0.6000000000000001,0.09875,2,1087690
1182,0.1,0.008520000000000002,4,37173
1183,10.7,0.01041,7,73660
1184,3.7,0.015580000000000002,1,50441
1185,2.5,0.021580000000000002,3,28566
1186,10.9,0.0941,3,313594
1187,10.0,0.06975,3,31085
1188,10.6,0.01818,5,28437
1189,3.2,0.08322,7,323657
1190,3.2,0.09501000000000001,5,63471
1191,9.0,0.08735000000000001,1,648298
1192,1.8,0.09725,6,740566
1193,8.5,0.01374,4,21906
1194,11.0,0.08151000000000001,1,274031
1195,4.2,0.023620000000000002,4,65870
1196,6.0,0.007560000000000001,3,9992
1197,7.9,0.08638000000000001,5,294056
1198,4.5,0.06622,6,184048
1199,2.2,0.02091,4,21796
1200,5.2,0.00021,2,486
1201,0.7000000000000001,0.04628,1,74975
1202,2.6,0.07360000000000001,6,91810
1203,1.3,0.0786,4,56848
1204,6.0,0.06612000000000001,1,962690
1205,7.0,0.039400000000000004,1,73010
1206,10.0,0.044050000000000006,6,115393
1207,3.1,0.09601000000000001,7,144965
1208,1.4,0.06997,7,14626
1209,9.6,0.09714,1,124431
1210,3.2,0.03275,5,65028
1211,0.7000000000000001,0.0040100000000000005,2,48408
1212,7.0,0.056510000000000005,7,147722
1213,1.0,0.07164000000000001,4,203323
1214,2.0,0.08098000000000001,7,245324
1215,10.1,0.09095,5,773860
1216,6.9,0.08553000000000001,7,264098
1217,8.8,0.06409000000000001,4,449760
1218,7.1,0.01106,2,162393
1219,9.4,0.07263,6,208222
1220,0.9,0.07157000000000001,1,135333
1221,4.3,0.09618,7,145167
1222,3.4,0.046610000000000006,6,70237
1223,2.6,0.018400000000000003,1,45031
1224,1.3,0.06596,7,52187
1225,0.30000000000000004,0.03878,4,156555
1226,1.1,0.05364000000000001,1,536909
1227,8.7,0.02492,1,44763
1228,6.4,0.019440000000000002,6,73423
1229,1.6,0.030500000000000003,6,77842
1230,5.4,0.040510000000000004,3,76192
1231,9.7,0.039180000000000006,7,149204
1232,2.9,0.004390000000000001,3,1465
1233,2.3,0.04564000000000001,3,65861
1234,5.8,0.09272000000000001,6,100222
1235,7.8,0.060480000000000006,1,119708
1236,6.3,0.05491000000000001,1,442930
1237,0.8,0.03364,2,15151
1238,10.1,0.09299,6,122250
1239,3.3,0.06295,2,274887
1240,4.7,0.08351,2,147033
1241,6.0,0.0071600000000000006,7,20469
1242,9.6,0.05192,7,242910
1243,3.3,0.08383,5,190761
1244,0.9,0.031030000000000002,2,404543
1245,8.7,0.06598000000000001,3,297674
1246,7.8,0.03416,6,98806
1247,9.0,0.039990000000000005,3,75422
1248,0.5,0.04662,1,156550
1249,1.8,0.061540000000000004,7,101084
1250,9.8,0.03781,5,128738
1251,10.3,0.061450000000000005,4,204114
1252,9.5,0.01153,6,13281
1253,0.0,0.06273000000000001,5,177844
1254,4.5,0.01284,2,17362
1255,3.6,0.03499,6,253115
1256,4.5,0.019930000000000003,4,10896
1257,8.5,0.03336,3,161900
1258,10.2,0.09551000000000001,1,249137
1259,2.3,0.08349000000000001,6,220165
1260,6.2,0.00817,1,14657
1261,10.5,0.07269,2,133823
1262,0.7000000000000001,0.09734000000000001,3,391459
1263,3.0,0.02049,5,12672
1264,3.8,0.011630000000000001,7,30386
1265,10.6,0.0839,4,622740
1266,9.4,0.07951000000000001,4,298438
1267,2.1,0.05952,1,195713
1268,6.6,0.055450000000000006,4,70776
1269,2.1,0.09951,4,71646
1270,0.30000000000000004,0.079,5,80845
1271,10.3,0.09565000000000001,2,45986
1272,8.3,0.08836000000000001,5,1140950
1273,6.2,0.02706,2,383032
1274,7.2,0.09801000000000001,2,55084
1275,2.5,0.09720000000000001,6,47461
1276,2.0,0.050820000000000004,3,90184
1277,0.9,0.04054000000000001,5,83882
1278,8.7,0.007150000000000001,6,6180
1279,6.2,0.08866,3,549190
1280,8.2,0.08012000000000001,4,133181
1281,1.6,0.0723,3,179202
1282,1.2,0.00702,6,13155
1283,10.2,0.06628,1,272645
1284,0.0,0.08421000000000001,4,93701
1285,10.8,0.07751000000000001,2,240264
1286,2.7,0.09728,4,23306
1287,2.2,0.060820000000000006,6,585768
1288,7.1,0.049870000000000005,4,77266
1289,0.2,0.013920000000000002,6,121378
1290,7.4,0.08478000000000001,2,437156
1291,4.2,0.04456,4,364380
1292,4.5,0.07632000000000001,3,171093
1293,4.0,0.043500000000000004,2,140152
1294,9.5,0.08374000000000001,4,814145
1295,5.9,0.09954,6,57343
1296,9.3,0.050030000000000005,2,509567
1297,4.8,0.0014500000000000001,1,5004
1298,8.1,0.0781,1,214968
1299,2.1,0.09066,3,368506
1300,5.0,0.0151,7,72411
1301,2.3,0.03561,3,30430
1302,7.8,0.029130000000000003,3,113303
1303,3.2,0.05550000000000001,1,354079
1304,10.3,0.00517,1,39465
1305,3.8,0.05319,5,112986
1306,1.5,0.02,3,97993
1307,2.0,0.05847000000000001,7,227974
1308,2.9,0.032400000000000005,3,87313
1309,10.8,0.08252000000000001,4,248583
1310,6.3,0.04376,2,125677
1311,5.8,0.09301000000000001,1,67827
1312,5.0,0.005880000000000001,7,5401
1313,7.2,0.06691000000000001,4,131651
1314,9.0,0.008570000000000001,6,84735
1315,10.7,0.01433,2,55638
1316,0.4,0.09763000000000001,3,294666
1317,11.0,0.04947000000000001,6,54679
1318,3.0,0.06507,7,144563
1319,2.8,0.0362,5,8801
1320,5.5,0.028690000000000004,5,79618
1321,1.8,0.06829,4,127953
1322,8.5,0.06417,4,599640
1323,4.8,0.016130000000000002,7,74551
1324,9.0,0.09739,2,185906
1325,4.3,0.053320000000000006,3,60852
1326,0.2,0.054380000000000005,1,462424
1327,4.0,0.06645000000000001,1,107816
1328,10.2,0.023360000000000002,7,180570
1329,5.7,0.00101,3,1792
1330,1.4,0.09091,3,912909
1331,1.5,0.030500000000000003,3,63170
1332,1.4,0.02551,2,134663
1333,3.0,0.03551,2,73173
1334,9.7,0.08545000000000001,4,290142
1335,2.9,0.031900000000000005,4,79674
1336,6.9,0.04905,4,43633
1337,3.7,0.019540000000000002,4,42886
1338,5.4,0.037430000000000005,3,57877
1339,8.6,0.026820000000000004,6,58897
1340,5.2,0.07139000000000001,1,238866
1341,4.2,0.036950000000000004,2,33768
1342,10.4,0.007670000000000001,5,23264
1343,1.6,0.08258,3,148426
1344,5.5,0.0119,1,7603
1345,6.4,0.09181,3,351306
1346,3.0,0.04345,5,50459
1347,8.4,0.018860000000000002,2,7314
1348,10.0,0.03653,3,145166
1349,9.2,0.04352,3,331020
1350,3.0,0.032260000000000004,5,183125
1351,6.8,0.08864000000000001,2,278184
1352,10.4,0.09802000000000001,6,86548
1353,6.4,0.01811,2,36335
1354,7.8,0.00322,7,10215
1355,9.3,0.03416,4,103707
1356,1.7000000000000002,0.008780000000000001,3,31376
1357,2.8,0.045040000000000004,6,37678
1358,2.0,0.02808,6,59895
1359,5.7,0.09398000000000001,5,223896
1360,2.4,0.09386000000000001,5,148220
1361,5.9,0.07990000000000001,6,108986
1362,2.3,0.029390000000000003,3,15497
1363,7.9,0.09785,2,80845
1364,1.9,0.08995,2,253485
1365,2.0,0.0041,5,10153
1366,9.6,0.060090000000000005,1,165228
1367,10.6,0.04582000000000001,7,125848
1368,2.5,0.01191,5,38230
1369,1.9,0.07050000000000001,5,54120
1370,2.8,0.020950000000000003,6,43490
1371,7.3,0.048190000000000004,5,500298
1372,5.6,0.06026000000000001,2,102289
1373,1.3,0.006960000000000001,3,19236
1374,7.1,0.05018,4,83709
1375,0.5,0.05018,7,162892
1376,10.2,0.08116000000000001,2,206428
