id,rating,return_rate,location,sales,revenue,margin
P1669,3.9,0.06101,2,3673,5873861.600000001,1468465.4
P1670,1.8,0.08207999999999999,6,44836,31353814.799999997,13437349.200000001
P1671,2.3,0.07705000000000001,5,59938,21541717.2,14361144.8
P1672,4.0,0.06003,3,83086,12421357.0,12421357.0
P1673,9.4,0.006059999999999997,4,47974,40264578.199999996,17256247.8
P1674,6.5,0.035019999999999996,7,33619,37626384.800000004,9406596.2
P1675,9.5,0.00508,5,55427,34880211.099999994,14948661.900000002
P1676,4.2,0.05803,7,46801,28052519.4,18701679.6
P1677,3.8,0.06208,2,44704,26795577.599999998,17863718.400000002
P1678,7.5,0.02505,1,74636,11158082.0,11158082.0
P1679,8.7,0.013040000000000006,7,34429,36124628.25,12041542.75
P1680,9.9,0.0010999999999999964,4,77046,27690332.4,18460221.6
P1681,6.7,0.03301,4,73107,14584846.5,14584846.5
P1682,4.5,0.05509,6,48316,39824463.0,13274821.0
P1683,6.0,0.04005,4,33496,34809043.2,8702260.799999999
P1684,2.0,0.08004,5,35105,29463626.5,12627268.500000002
P1685,5.8,0.04202,4,62231,21749734.5,21749734.5
P1686,7.9,0.021079999999999998,4,40225,36576592.5,15675682.500000002
P1687,7.8,0.022019999999999998,1,54043,34009259.9,14575397.100000003
P1688,3.5,0.06505,2,67370,28254978.0,18836652.0
P1689,3.7,0.06308,4,2675,4277860.0,1069464.9999999998
P1690,8.8,0.012059999999999993,4,72057,21573865.799999997,14382577.200000001
P1691,9.9,0.0010999999999999964,2,35450,37195912.5,12398637.5
P1692,8.6,0.014060000000000003,5,62019,21675640.5,21675640.5
P1693,1.3,0.08703,4,50282,30139030.799999997,20092687.200000003
P1694,8.9,0.011059999999999997,7,51699,32534180.7,13943220.300000003
P1695,4.0,0.060090000000000005,3,3180,5085456.0,1271363.9999999998
P1696,5.4,0.04606,6,36106,35176270.5,11725423.5
P1697,9.6,0.004070000000000003,5,16616,23913747.2,5978436.799999999
P1698,4.5,0.05504,4,70728,29656250.4,12709821.600000003
P1699,1.7000000000000002,0.08304,7,10358,14907233.6,3726808.3999999994
P1700,8.5,0.01502,5,11543,17536125.6,4384031.399999999
P1701,5.8,0.04209,4,62661,18766969.5,18766969.5
P1702,2.0,0.08007,7,47403,31961472.75,10653824.25
P1703,3.1,0.069,2,55575,22202212.5,22202212.5
P1704,4.7,0.05309,4,91805,9134597.5,9134597.5
P1705,5.9,0.04109,7,26685,30000611.25,10000203.75
P1706,10.0,8e-05,7,68736,28821004.799999997,12351859.200000003
P1707,4.6,0.05407,5,16628,22600777.6,5650194.399999999
P1708,3.8,0.062060000000000004,7,16555,22501556.0,5625388.999999999
P1709,4.7,0.05305,1,61308,25712575.2,17141716.8
P1710,4.3,0.057069999999999996,3,47772,33406959.599999998,14317268.400000002
P1711,1.7000000000000002,0.08304,2,6172,9376502.4,2344125.5999999996
P1712,2.6,0.07403,3,44634,26753619.599999998,17835746.400000002
P1713,9.6,0.004040000000000004,6,56179,39285974.699999996,16836846.3
P1714,1.3,0.08703999999999999,5,50960,20358520.0,20358520.0
P1715,9.8,0.0020099999999999927,1,46181,30451751.4,20301167.6
P1716,3.9,0.06103,6,33071,34367383.2,8591845.799999999
P1717,3.5,0.06506,4,72369,21674515.5,21674515.5
P1718,6.0,0.0401,6,37865,34430644.5,14755990.500000002
P1719,5.4,0.04601999999999999,6,57496,22969652.0,22969652.0
P1720,9.5,0.00503,5,53072,40828289.599999994,17497838.400000002
P1721,2.4,0.07604,4,53456,28834166.4,19222777.6
P1722,2.9,0.071,5,49206,29494076.4,19662717.6
P1723,3.0,0.07005,4,43216,25903670.4,17269113.6
P1724,2.9,0.07105,2,20204,25844956.8,6461239.199999999
P1725,9.0,0.010029999999999999,3,26451,33836119.2,8459029.799999999
P1726,8.8,0.012059999999999993,6,66379,19880510.5,19880510.5
P1727,8.9,0.011079999999999996,4,53577,40142567.25,13380855.75
P1728,1.7000000000000002,0.08307,3,25314,28459264.5,9486421.5
P1729,9.0,0.0101,7,59344,37345179.199999996,16005076.800000003
P1730,9.7,0.0031000000000000073,4,62159,39116658.699999996,16764282.300000003
P1731,6.7,0.03308,1,22363,26818827.75,8939609.25
P1732,3.4,0.06608,7,51517,20581041.5,20581041.5
P1733,4.5,0.05502,3,17537,23836290.400000002,5959072.6
P1734,6.7,0.03306,3,23379,28037265.75,9345755.25
P1735,4.3,0.05709,4,75663,18113722.2,12075814.800000003
P1736,6.5,0.03501,3,51948,32690876.4,14010375.600000001
P1737,7.8,0.02204,6,80219,16003690.5,16003690.5
P1738,9.5,0.00503,5,55431,37374351.75,12458117.25
P1739,2.0,0.08007999999999998,4,30493,34127765.6,8531941.399999999
P1740,9.7,0.003050000000000007,2,29793,35727765.6,8931941.399999999
P1741,4.5,0.05508,3,56324,37976457.0,12658819.0
P1742,6.4,0.036019999999999996,6,65800,27589939.999999996,11824260.000000004
P1743,4.0,0.0601,1,20545,26281164.0,6570290.999999999
P1744,2.7,0.07306,6,42035,34647348.75,11549116.25
P1745,4.5,0.05501,1,62952,22624948.799999997,15083299.200000001
P1746,6.5,0.035070000000000004,7,10218,15523185.6,3880796.3999999994
P1747,9.6,0.004040000000000004,5,28232,31739826.0,10579942.0
P1748,1.5,0.08506,5,34929,31760939.7,13611831.3
P1749,7.8,0.022010000000000002,4,35526,36918619.2,9229654.799999999
P1750,3.3,0.06706000000000001,1,59443,24924449.9,10681907.100000003
P1751,8.4,0.016069999999999994,7,72023,30206446.2,20137630.8
P1752,7.5,0.025099999999999997,5,6538,10455569.6,2613892.4
P1753,6.9,0.031059999999999994,3,55321,30941035.299999997,13260443.700000003
P1754,6.9,0.031059999999999994,2,18179,24708896.8,6177224.199999999
P1755,6.2,0.03802,5,72794,18162103.0,18162103.0
P1756,1.7000000000000002,0.08302000000000001,2,30662,34316910.4,8579227.599999998
P1757,2.4,0.07607,5,39514,30398120.2,13027765.800000003
P1758,1.6,0.08405000000000001,1,29682,33220094.400000002,8305023.599999999
P1759,1.8,0.08209,2,24370,29224504.0,7306125.999999999
P1760,5.9,0.04103999999999999,3,43927,36867931.1,15800541.900000002
P1761,10.0,0.0,1,62545,29984073.0,19989382.0
P1762,9.9,0.0010899999999999966,7,72953,21842128.2,14561418.8
P1763,3.6,0.06407,6,54908,30710044.4,13161447.600000003
P1764,4.6,0.0541,4,66919,28059136.699999996,12025344.300000003
P1765,6.1,0.03909,2,69568,13878816.0,13878816.0
P1766,5.5,0.04504,6,76440,19071780.0,19071780.0
P1767,6.7,0.03303,1,43197,36255242.1,15537960.900000002
P1768,8.0,0.02001,7,40323,41903661.6,10475915.399999999
P1769,1.5,0.08503,1,5956,9048355.200000001,2262088.8
P1770,4.6,0.05404,2,69521,24985847.4,16657231.600000001
P1771,7.4,0.026019999999999995,4,54174,32471895.599999998,21647930.400000002
P1772,5.6,0.0441,6,28942,32538043.5,10846014.5
P1773,4.2,0.05809,1,55396,26556842.4,17704561.6
P1774,1.8,0.08206,7,25408,30469273.6,7617318.3999999985
P1775,5.2,0.048029999999999996,1,55109,26419254.599999998,17612836.400000002
P1776,4.0,0.0601,4,67692,28383255.599999998,12164252.400000002
P1777,8.9,0.011019999999999997,4,20822,28301262.400000002,7075315.599999999
P1778,8.0,0.020019999999999996,4,23018,29444625.6,7361156.3999999985
P1779,1.7000000000000002,0.08308,4,10355,14902916.0,3725728.9999999995
P1780,2.0,0.08005000000000001,4,50945,35625838.5,15268216.500000002
P1781,7.4,0.026069999999999996,7,56867,38342574.75,12780858.25
P1782,7.8,0.022000000000000002,4,6786,10852171.200000001,2713042.8
P1783,3.5,0.06504,2,95593,4731853.5,4731853.5
P1784,3.0,0.07008,2,39213,30166560.9,12928526.100000001
P1785,3.6,0.06404,3,59210,28971452.999999996,12416337.000000002
P1786,8.0,0.020019999999999996,3,50870,30491478.0,20327652.0
P1787,1.7000000000000002,0.08306000000000001,5,73443,17582254.2,11721502.8
P1788,3.9,0.061,5,27755,33283796.0,8320948.999999999
P1789,4.5,0.055,1,8339,12668608.8,3167152.1999999997
P1790,6.7,0.03307,4,22364,28608028.8,7152007.199999999
P1791,1.5,0.08506999999999999,2,54231,21665284.5,21665284.5
P1792,9.0,0.010029999999999999,3,43687,36666499.1,15714213.900000002
P1793,6.8,0.03205,3,39864,36248335.199999996,15535000.800000003
P1794,4.7,0.05302,7,43711,28823033.4,19215355.6
P1795,1.8,0.08200999999999999,6,70759,21192320.5,21192320.5
P1796,6.7,0.03301,6,45384,37407762.0,12469254.0
P1797,6.7,0.03307,6,60855,24311572.5,24311572.5
P1798,5.7,0.04301,1,54464,38086675.199999996,16322860.800000003
P1799,1.9,0.08109,4,58376,20980334.4,13986889.600000001
P1800,4.3,0.057030000000000004,1,90961,4502569.5,4502569.5
P1801,9.0,0.01008,2,40555,34037811.5,14587633.500000002
P1802,6.4,0.036079999999999994,6,92792,4593204.0,4593204.0
P1803,5.4,0.04601,7,69283,17286108.5,17286108.5
P1804,8.6,0.014020000000000003,6,94720,4688640.0,4688640.0
P1805,6.6,0.034,2,68638,20557081.0,20557081.0
P1806,2.4,0.076,1,46190,27686286.0,18457524.0
P1807,4.7,0.053079999999999995,6,61306,24491747.0,24491747.0
P1808,2.1,0.07907,6,73336,18297332.0,18297332.0
P1809,2.0,0.08009000000000001,7,27350,28696987.5,9565662.5
P1810,6.4,0.036059999999999995,6,45961,35357797.3,15153341.700000003
P1811,8.5,0.0151,5,51392,27720844.799999997,18480563.200000003
P1812,2.4,0.07603,6,46187,34605609.75,11535203.25
P1813,6.7,0.03303,2,74659,22352904.599999998,14901936.400000002
P1814,9.4,0.0060899999999999965,1,58613,36885160.9,15807926.100000003
P1815,1.1,0.08900999999999999,4,78966,11805417.0,11805417.0
P1816,2.0,0.08,3,37056,33322608.0,11107536.0
P1817,9.9,0.0010499999999999965,4,85252,20409328.799999997,13606219.200000001
P1818,5.7,0.043,3,21272,25510446.0,8503482.0
P1819,4.4,0.056069999999999995,2,35845,34921991.25,11640663.75
P1820,5.8,0.042039999999999994,3,61008,29851214.4,12793377.600000003
P1821,5.0,0.050019999999999995,5,33950,30870735.0,13230315.000000002
P1822,3.6,0.06403,5,74708,22367575.2,14911716.800000003
P1823,4.9,0.051089999999999997,1,50984,35653111.199999996,15279904.800000003
P1824,7.0,0.03007,3,71661,25754963.4,17169975.6
P1825,9.5,0.00505,4,64495,30918903.0,20612602.0
P1826,8.9,0.010999999999999996,4,47505,42718871.25,14239623.75
P1827,5.6,0.04403000000000001,3,27280,32714176.0,8178543.999999999
P1828,2.0,0.08004,6,1097,1754322.4000000001,438580.6
P1829,3.8,0.0621,2,55684,35041941.199999996,15017974.800000003
P1830,2.3,0.077,3,35680,32443824.0,13904496.000000002
P1831,2.1,0.07902,2,72337,14431231.5,14431231.5
P1832,6.7,0.033019999999999994,4,32183,33768012.75,11256004.25
P1833,10.0,1e-05,7,22044,29962204.8,7490551.199999999
P1834,8.0,0.02004,2,15016,21611027.2,5402756.799999999
P1835,8.1,0.019070000000000004,6,79090,7869455.0,7869455.0
P1836,4.4,0.055999999999999994,6,30262,31752403.5,10584134.5
P1837,6.0,0.040010000000000004,7,70774,29675538.199999996,12718087.800000003
P1838,7.0,0.030059999999999996,2,60694,38194734.199999996,16369171.800000003
P1839,6.5,0.035,3,68990,28934406.0,19289604.0
P1840,2.5,0.075,6,10840,15600928.0,3900231.9999999995
P1841,3.9,0.06109,5,17746,24120363.2,6030090.799999999
P1842,7.8,0.02206,4,11335,17220132.0,4305032.999999999
P1843,7.9,0.021089999999999994,3,48963,40357752.75,13452584.25
P1844,1.9,0.08103999999999999,5,1921,3072063.2,768015.7999999999
P1845,5.9,0.04109,5,38862,32616876.599999998,13978661.400000002
P1846,8.0,0.02009,7,31178,37388657.6,9347164.399999999
P1847,5.4,0.04601999999999999,2,47783,28641130.2,19094086.8
P1848,3.9,0.06106999999999999,6,34238,33356371.5,11118790.5
P1849,5.2,0.04803999999999999,5,56888,23858827.2,15905884.8
P1850,7.8,0.022010000000000002,7,68326,17047337.0,17047337.0
P1851,9.7,0.003070000000000007,1,56306,22494247.0,22494247.0
P1852,3.4,0.06602,1,36873,33158045.25,11052681.75
P1853,4.9,0.05105,3,61492,34392475.599999994,14739632.400000002
P1854,6.0,0.04009,4,66792,28005885.599999998,12002522.400000002
P1855,4.0,0.06001,7,58501,23371149.5,23371149.5
P1856,5.8,0.042030000000000005,7,22951,27523986.75,9174662.25
P1857,8.5,0.015009999999999999,3,21034,28589412.8,7147353.199999999
P1858,7.8,0.022000000000000002,3,31427,32974779.75,10991593.25
P1859,5.7,0.043019999999999996,2,60928,29812070.4,12776601.600000003
P1860,4.8,0.05206,6,33604,37609596.800000004,9402399.2
P1861,4.7,0.05301,1,48514,39987664.5,13329221.5
P1862,7.5,0.025070000000000002,4,15554,22385316.8,5596329.199999999
P1863,4.5,0.05501,2,21248,25481664.0,8493888.0
P1864,4.7,0.05309,5,65904,16443048.0,16443048.0
P1865,8.9,0.011099999999999997,2,69935,24442282.5,24442282.5
P1866,1.8,0.08209999999999999,3,18790,24036168.0,6009041.999999999
P1867,6.9,0.03103,1,80749,12071975.5,12071975.5
P1868,1.8,0.08209,3,18545,22240091.25,7413363.75
P1869,3.2,0.06806,4,55653,26680048.2,17786698.8
P1870,5.8,0.04209,5,22303,26746872.75,8915624.25
P1871,6.5,0.03508,1,45210,34780053.0,14905737.000000002
P1872,7.9,0.021059999999999995,1,30166,33914125.5,11304708.5
P1873,7.5,0.025089999999999998,6,51686,32525999.799999997,13939714.200000003
P1874,6.0,0.04003,4,35372,34461171.0,11487057.0
P1875,8.5,0.015069999999999998,2,46345,38897358.5,16670296.500000002
P1876,9.9,0.0010299999999999964,7,51458,38554906.5,12851635.5
P1877,8.9,0.011059999999999997,1,69219,24877308.599999998,16584872.400000002
P1878,5.0,0.050069999999999996,3,4546,7269963.2,1817490.7999999998
P1879,2.6,0.0741,4,26149,29398013.25,9799337.75
P1880,1.6,0.08405000000000001,2,62141,21718279.5,21718279.5
P1881,4.8,0.05206,4,13603,19577437.6,4894359.399999999
P1882,3.6,0.06406,7,45429,27230142.599999998,18153428.400000002
P1883,3.5,0.065,4,59132,28933287.599999998,12399980.400000002
P1884,7.3,0.02702,1,65185,23427489.0,15618326.000000002
P1885,4.4,0.056069999999999995,2,72645,18124927.5,18124927.5
P1886,8.7,0.013020000000000007,5,46536,41847498.0,13949166.0
P1887,9.5,0.00506,7,49146,36822640.5,12274213.5
P1888,4.6,0.05407,5,46816,30870470.4,20580313.6
P1889,4.9,0.05109999999999999,2,26675,31988660.0,7997164.999999999
P1890,2.2,0.07803,5,64984,22711908.0,22711908.0
P1891,3.7,0.06309999999999999,5,30630,34281096.0,8570273.999999998
P1892,6.8,0.03205,2,66124,19804138.0,19804138.0
P1893,1.4,0.0861,2,39470,26026518.0,17351012.0
P1894,9.7,0.003020000000000007,1,30291,36324967.2,9081241.799999999
P1895,3.3,0.067,5,58969,20609665.5,20609665.5
P1896,5.0,0.05008,3,48356,36230733.0,12076911.0
P1897,8.0,0.020030000000000003,1,94195,4662652.5,4662652.5
P1898,7.7,0.023089999999999996,1,6784,10848972.8,2712243.1999999997
P1899,8.3,0.016999999999999994,5,51248,27643171.2,18428780.8
P1900,2.6,0.07409,4,50749,34217513.25,11405837.75
P1901,3.6,0.06402000000000001,2,20791,24933606.75,8311202.25
P1902,7.8,0.022030000000000004,3,81779,19577892.599999998,13051928.400000002
P1903,6.2,0.038079999999999996,5,93203,9273698.5,9273698.5
P1904,3.4,0.06602999999999999,7,26525,29820731.25,9940243.75
P1905,5.4,0.04601,6,54156,21635322.0,21635322.0
P1906,2.6,0.07400000000000001,1,35399,32188310.7,13794990.3
P1907,4.7,0.05304,1,37209,31229513.7,13384077.300000003
P1908,7.0,0.0301,4,64471,31545660.299999997,13519568.700000003
P1909,5.3,0.047,7,67526,24268844.4,16179229.600000001
P1910,8.4,0.016039999999999995,1,80555,20098472.5,20098472.5
P1911,5.8,0.042050000000000004,5,49555,40845708.75,13615236.25
P1912,7.6,0.024080000000000004,4,53875,36325218.75,12108406.25
P1913,1.7000000000000002,0.08306000000000001,1,50943,32058429.9,13739327.100000001
P1914,2.5,0.07508,1,70983,21252310.2,14168206.8
P1915,4.9,0.051,4,32696,34306278.0,11435426.0
P1916,2.7,0.073,4,6803,10335117.6,2583779.4
P1917,2.0,0.08006,1,48352,30427913.599999998,13040534.400000002
P1918,8.1,0.019060000000000004,7,70020,17469990.0,17469990.0
P1919,1.6,0.08406000000000001,3,59857,20920021.5,20920021.5
P1920,6.0,0.04009,1,53592,36134406.0,12044802.0
P1921,6.4,0.036,6,26236,29495823.0,9831941.0
P1922,1.9,0.08109,3,44070,26415558.0,17610372.0
P1923,5.4,0.04601999999999999,7,66750,32660774.999999996,13997475.000000004
P1924,1.6,0.08405000000000001,3,51799,27940380.599999998,18626920.400000002
P1925,3.5,0.06503,6,31597,28731152.099999998,12313350.900000002
P1926,7.7,0.02308,6,54785,26263929.0,17509286.0
P1927,5.5,0.04505,6,17116,23264067.2,5816016.799999999
P1928,10.0,1e-05,6,83549,20845475.5,20845475.5
P1929,5.8,0.042030000000000005,4,34557,38676194.4,9669048.599999998
P1930,3.3,0.06702,3,51446,24663212.4,16442141.600000001
P1931,2.0,0.08007999999999998,4,1697,2713842.4,678460.6
P1932,6.5,0.03505,4,28048,31532964.0,10510988.0
P1933,5.4,0.046029999999999995,5,37755,33951183.75,11317061.25
P1934,4.6,0.05408,5,24827,29772538.400000002,7443134.599999999
P1935,5.0,0.05008,3,51751,34893111.75,11631037.25
P1936,6.0,0.04002,5,57998,27804241.2,18536160.8
P1937,9.8,0.0020099999999999927,4,53484,33657481.199999996,14424634.800000003
P1938,6.6,0.03406,3,39041,35499981.3,15214277.700000001
P1939,4.5,0.05501,6,50634,37937524.5,12645841.5
P1940,9.9,0.0010999999999999964,4,36456,33149440.799999997,14206903.200000001
P1941,6.0,0.04,7,84875,12688812.5,12688812.5
P1942,4.0,0.06003,2,32564,33840508.800000004,8460127.2
P1943,2.0,0.08001,6,10459,15052592.8,3763148.1999999997
P1944,9.0,0.010069999999999999,1,66183,23130958.5,23130958.5
P1945,9.1,0.009020000000000004,4,85738,4244031.0,4244031.0
P1946,4.2,0.05807,3,77070,15375465.0,15375465.0
P1947,3.9,0.06101,5,19903,25459917.6,6364979.399999999
P1948,4.6,0.054000000000000006,1,60436,18100582.0,18100582.0
P1949,4.0,0.060039999999999996,7,49298,29549221.2,19699480.8
P1950,8.5,0.01505,2,37413,36449615.25,12149871.75
P1951,4.6,0.05402,1,23119,29573824.8,7393456.199999999
P1952,3.7,0.06309999999999999,6,35230,32034639.0,13729131.000000002
P1953,6.4,0.036039999999999996,5,47628,39257379.0,13085793.0
P1954,6.7,0.033,3,5661,9053071.200000001,2263267.8
P1955,5.6,0.0441,2,24360,29213730.0,9737910.0
P1956,3.4,0.06602999999999999,6,45272,33920046.0,11306682.0
P1957,6.4,0.03600999999999999,3,69798,20904501.0,20904501.0
P1958,6.0,0.040010000000000004,7,46449,35733215.699999996,15314235.300000003
P1959,7.4,0.025999999999999995,2,30628,34433529.0,11477843.0
P1960,6.5,0.03503,2,85546,4234527.0,4234527.0
P1961,6.8,0.03207,1,77802,18625798.799999997,12417199.200000001
P1962,1.8,0.08199999999999999,2,23688,26631234.0,8877078.0
P1963,9.0,0.0101,4,77590,23238205.0,23238205.0
P1964,6.8,0.03204,3,65506,36637505.8,15701788.200000003
P1965,2.8,0.07205,6,16048,21812441.6,5453110.399999999
P1966,7.5,0.025,1,89521,13383389.5,13383389.5
P1967,4.7,0.05306,6,33509,37503272.800000004,9375818.2
P1968,2.9,0.07107999999999999,1,71535,17125479.0,11416986.000000002
P1969,9.9,0.0010899999999999966,7,49455,29643327.0,19762218.0
P1970,8.4,0.016089999999999997,2,43168,36230902.4,15527529.600000001
P1971,7.7,0.02308,2,26357,33715874.4,8428968.6
P1972,6.5,0.03508,6,65876,19729862.0,19729862.0
P1973,3.7,0.06303,2,26418,31680465.6,7920116.3999999985
P1974,2.9,0.071,7,61676,18471962.0,18471962.0
P1975,7.0,0.03004,2,48164,31759341.599999998,21172894.400000002
P1976,4.3,0.05708,3,48201,30332889.299999997,12999809.700000003
P1977,1.9,0.08107999999999999,6,42112,34710816.0,11570272.0
P1978,1.3,0.08709,1,61869,30272501.699999996,12973929.300000003
P1979,4.9,0.051039999999999995,1,72660,10862670.0,10862670.0
P1980,7.9,0.021079999999999998,4,60198,25247041.2,16831360.8
P1981,3.4,0.06602999999999999,7,36197,32550152.25,10850050.75
P1982,9.9,0.0010899999999999966,6,40650,42243480.0,10560869.999999998
P1983,4.1,0.059050000000000005,5,73640,11009180.0,11009180.0
P1984,8.6,0.014000000000000004,4,44350,36555487.5,12185162.5
P1985,5.5,0.04503,6,58694,32827554.199999996,14068951.800000003
P1986,4.6,0.05404,4,38527,32335711.099999998,13858161.900000002
P1987,5.3,0.047060000000000005,5,49974,26955975.599999998,17970650.400000002
P1988,2.5,0.075,2,60366,24116217.0,24116217.0
P1989,5.3,0.04705,5,62275,22381635.0,14921090.000000002
P1990,6.8,0.0321,6,60580,29641793.999999996,12703626.000000002
P1991,1.6,0.08405000000000001,7,10482,15085694.4,3771423.5999999996
P1992,1.8,0.08199999999999999,3,64998,16217001.0,16217001.0
P1993,2.3,0.07707,6,59936,25131164.799999997,10770499.200000003
P1994,9.5,0.00506,7,71777,30103273.799999997,20068849.200000003
P1995,6.6,0.034080000000000006,2,34585,31448140.5,13477774.500000002
P1996,9.8,0.002069999999999993,7,8376,13394899.200000001,3348724.8
P1997,7.5,0.025,4,69921,24437389.5,24437389.5
P1998,3.9,0.061,3,51844,32625429.2,13982326.800000003
P1999,5.7,0.04301,3,54390,26074566.0,17383044.0
P2000,2.5,0.07505,1,46269,34667048.25,11555682.75
P2001,2.8,0.0721,7,51060,20398470.0,20398470.0
P2002,7.8,0.022070000000000003,1,59334,32004759.599999998,21336506.400000002
P2003,8.0,0.02004,4,36342,33045780.599999998,14162477.400000002
P2004,1.8,0.08202999999999999,3,18795,24042564.0,6010640.999999999
P2005,5.9,0.0411,4,45416,27222350.4,18148233.6
P2006,7.0,0.03001,4,47203,33009057.9,14146739.100000001
P2007,9.7,0.003040000000000007,4,75470,27123918.0,18082612.0
P2008,2.6,0.07406,6,51712,34866816.0,11622272.0
P2009,2.6,0.07408000000000001,2,49791,37305906.75,12435302.25
P2010,2.8,0.07203999999999999,5,11128,16015417.6,4003854.3999999994
P2011,3.8,0.06207,3,52905,21135547.5,21135547.5
P2012,3.9,0.061059999999999996,3,3324,5315740.8,1328935.2
P2013,9.8,0.002099999999999993,1,62253,33579268.199999996,22386178.8
P2014,5.4,0.04609,7,39171,35618190.3,15264938.700000001
P2015,1.8,0.08203999999999999,3,94010,4653495.0,4653495.0
P2016,1.3,0.0871,5,78839,18874056.599999998,12582704.400000002
P2017,4.0,0.06002,6,55239,22067980.5,22067980.5
P2018,9.5,0.00502,6,36298,40624721.6,10156180.399999999
P2019,3.9,0.06101999999999999,3,15902,21613998.400000002,5403499.6
P2020,7.7,0.023019999999999995,7,19819,26937984.8,6734496.199999999
P2021,5.8,0.0421,7,73340,10964330.0,10964330.0
P2022,6.8,0.03207,2,19062,25909070.400000002,6477267.599999999
P2023,6.8,0.03207,5,38582,37588513.5,12529504.5
P2024,7.3,0.02704,5,79531,23811581.4,15874387.600000001
P2025,10.0,5e-05,3,55542,33291874.799999997,22194583.200000003
P2026,8.8,0.012019999999999992,7,39017,38012312.25,12670770.75
P2027,6.5,0.0351,7,41872,34512996.0,11504332.0
P2028,1.3,0.08703,6,51996,20772402.0,20772402.0
P2029,9.6,0.004100000000000004,4,23160,31479072.0,7869767.999999999
P2030,8.4,0.016039999999999995,2,59320,24878808.0,16585872.000000002
P2031,6.7,0.033049999999999996,7,40410,39369442.5,13123147.5
P2032,4.2,0.0581,5,73858,18427571.0,18427571.0
P2033,8.5,0.01505,7,23768,30404025.6,7601006.3999999985
P2034,8.0,0.02008,2,55264,29809401.599999998,19872934.400000002
P2035,9.2,0.008030000000000008,3,75358,22562185.2,15041456.800000003
P2036,4.8,0.05203,3,77204,23114877.599999998,15409918.400000002
P2037,2.0,0.0801,1,28247,29638164.75,9879388.25
P2038,6.1,0.03907000000000001,4,83330,12457835.0,12457835.0
P2039,7.4,0.026049999999999997,4,44263,36483777.75,12161259.25
P2040,6.5,0.03501,7,53879,25829592.599999998,17219728.400000002
P2041,7.7,0.023,6,64050,25587975.0,25587975.0
P2042,6.2,0.03803,6,79937,23933137.799999997,15955425.200000001
P2043,1.5,0.0851,7,55211,27014742.299999997,11577746.700000003
P2044,5.8,0.042030000000000005,7,54451,34266014.3,14685434.700000003
P2045,6.8,0.032010000000000004,5,47047,28199971.8,18799981.2
P2046,8.3,0.01700999999999999,6,50153,35071992.9,15030854.100000001
P2047,2.4,0.07604999999999999,2,51816,28980688.799999997,12420295.200000003
P2048,2.3,0.07705000000000001,4,62766,21936717.0,21936717.0
P2049,4.7,0.05302,5,33710,30652503.0,13136787.000000002
P2050,5.0,0.05,4,58800,39645900.0,13215300.0
P2051,2.2,0.07806,6,87828,8738886.0,8738886.0
P2052,8.7,0.013080000000000007,4,30402,36458078.4,9114519.599999998
P2053,4.9,0.051089999999999997,3,23392,29923046.400000002,7480761.599999999
P2054,7.3,0.0271,3,47577,36600986.1,15686136.900000002
P2055,4.7,0.05305,7,4408,7049273.600000001,1762318.4
P2056,5.9,0.04106,5,39649,41203240.800000004,10300810.199999997
P2057,9.9,0.0010699999999999965,5,56458,27065965.2,18043976.8
P2058,4.5,0.05502,2,62226,24859287.0,24859287.0
P2059,5.8,0.04208,4,86309,12903195.5,12903195.5
P2060,7.1,0.02901,1,84210,12589395.0,12589395.0
P2061,2.6,0.07403,4,78596,15679902.0,15679902.0
P2062,3.0,0.0701,7,82186,12286807.0,12286807.0
P2063,3.7,0.06303,7,54618,36826186.5,12275395.5
P2064,6.0,0.040010000000000004,4,88799,4395550.5,4395550.5
P2065,3.0,0.07008,5,15549,21134200.8,5283550.199999999
P2066,4.6,0.05402,7,12434,17895012.8,4473753.199999999
P2067,6.5,0.03503,2,60684,24243258.0,24243258.0
P2068,6.5,0.03508,7,23545,30118764.0,7529690.999999999
P2069,6.7,0.03308,3,46216,30474830.4,20316553.6
P2070,6.3,0.03706,6,69723,13909738.5,13909738.5
P2071,8.0,0.020099999999999996,6,69937,17449281.5,17449281.5
P2072,2.6,0.07404,7,46912,31630416.0,10543472.0
P2073,9.2,0.008040000000000007,3,54828,32863903.2,21909268.8
P2074,5.8,0.04209,7,34029,38085256.800000004,9521314.2
P2075,8.6,0.014080000000000004,1,20840,28325728.0,7081431.999999999
P2076,3.9,0.06103999999999999,7,61825,25929405.0,17286270.0
P2077,1.5,0.08506,1,30075,27347197.5,11720227.500000002
P2078,4.8,0.05208,3,41383,31835941.9,13643975.100000001
P2079,2.4,0.07601999999999999,5,48758,29225545.2,19483696.8
P2080,5.8,0.042030000000000005,7,56493,35551044.9,15236162.100000003
P2081,1.7000000000000002,0.08306000000000001,6,53772,36255771.0,12085257.0
P2082,2.7,0.0731,1,78680,15696660.0,15696660.0
P2083,3.5,0.06507,1,21813,27903189.6,6975797.399999999
P2084,8.0,0.020099999999999996,2,91640,13700180.0,13700180.0
P2085,7.4,0.026099999999999995,5,55812,30104992.799999997,20069995.200000003
P2086,5.0,0.050019999999999995,5,62044,22298613.599999998,14865742.400000002
P2087,4.5,0.05501,5,72848,14533176.0,14533176.0
P2088,8.6,0.014090000000000002,1,62017,26009929.799999997,17339953.200000003
P2089,3.0,0.07,4,89828,4446486.0,4446486.0
